numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07460;20230205000000;103840;60;1;360;3.400000;280.950000;279.250000;89;24100;0;mq;mq;100;8;450;mq;mq;mq;99780;mq;mq;120;mq;mq;mq;mq;279.950000;mq;mq;6.000000;7.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20230205000000;mq;70;1;20;3.300000;278.350000;273.950000;73;20000;0;mq;mq;100;8;800;mq;mq;mq;93730;92500;941;90;mq;mq;mq;mq;276.950000;mq;mq;5.600000;9.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20230205000000;103640;110;1;340;5.500000;280.050000;278.350000;89;18000;1;0;0;25;2;450;35;20;10;100670;mq;mq;60;mq;mq;mq;mq;mq;mq;mq;8.300000;8.800000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;6;300;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20230205000000;103950;70;1;10;3.500000;282.050000;279.350000;83;45310;0;mq;mq;100;8;800;mq;mq;mq;103350;mq;mq;210;mq;mq;mq;mq;280.350000;mq;mq;5.100000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20230205000000;103810;100;1;330;1.500000;278.150000;276.950000;92;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100560;mq;mq;200;mq;mq;mq;mq;275.750000;mq;mq;3.000000;3.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20230205000000;103500;70;1;320;5.700000;277.850000;274.350000;78;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94910;mq;mq;130;mq;mq;mq;mq;275.850000;mq;mq;10.800000;12.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20230205000000;103170;-30;8;360;10.300000;284.150000;277.850000;65;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;102260;mq;mq;70;mq;mq;mq;mq;281.050000;mq;mq;20.600000;22.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20230205000000;mq;150;3;0;0.000000;272.850000;270.450000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92700;mq;mq;240;mq;270.650000;mq;283.950000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20230205000000;103940;70;1;270;1.500000;279.450000;277.650000;88;53820;0;mq;mq;100;8;800;mq;mq;mq;103200;mq;mq;270;mq;mq;mq;mq;278.650000;mq;mq;1.700000;1.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;690;8;mq;930;mq;mq;mq;mq;mq;mq;
07621;20230205000000;104090;110;1;170;2.300000;272.650000;271.350000;91;9270;0;mq;mq;mq;2;800;mq;mq;mq;99480;mq;mq;290;mq;mq;mq;mq;273.950000;mq;mq;3.100000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20230205000000;104070;130;3;210;1.600000;273.950000;273.050000;94;14020;0;mq;mq;100;8;800;mq;mq;mq;98860;mq;mq;280;mq;mq;mq;mq;274.650000;mq;mq;2.200000;2.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;8;mq;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20230205000000;103870;100;1;190;1.300000;276.350000;274.350000;87;20320;0;mq;mq;mq;5;1250;mq;mq;mq;101970;mq;mq;240;mq;mq;mq;mq;275.950000;mq;mq;2.500000;5.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;5;mq;1170;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20230205000000;103050;240;1;20;4.400000;284.250000;275.750000;56;60000;0;mq;mq;mq;0;mq;mq;mq;mq;102950;mq;mq;70;mq;mq;mq;mq;281.050000;mq;mq;7.500000;9.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20230205000000;102810;200;1;110;0.900000;276.950000;275.150000;88;20630;0;mq;mq;mq;1;4320;mq;mq;mq;102410;mq;mq;230;mq;mq;mq;mq;274.950000;mq;mq;2.200000;3.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20230205000000;mq;mq;mq;320;4.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.500000;7.900000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20230205000000;102620;130;1;340;3.100000;281.350000;276.950000;74;20000;2;0;0;50;0;mq;30;20;11;102300;mq;mq;130;mq;mq;mq;mq;278.250000;mq;mq;4.200000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;0;8000;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;20230205000000;103130;110;3;300;11.500000;283.250000;275.350000;58;52090;0;mq;mq;mq;0;mq;mq;mq;mq;102590;mq;mq;130;mq;mq;mq;mq;281.150000;mq;mq;19.400000;19.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20230205000000;102550;120;2;60;2.800000;278.450000;276.750000;89;16450;0;mq;mq;mq;0;mq;mq;mq;mq;102440;mq;mq;-140;mq;mq;mq;mq;277.750000;mq;mq;3.800000;4.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20230205000000;102670;200;1;240;2.200000;282.350000;280.650000;89;36140;0;mq;mq;100;8;800;mq;mq;mq;102520;mq;mq;190;mq;mq;mq;mq;279.650000;mq;mq;2.900000;3.400000;-10;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;8;mq;660;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20230205000000;100810;80;6;290;3.300000;300.350000;297.850000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100760;mq;mq;-140;mq;297.450000;mq;303.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20230205000000;100790;120;8;mq;mq;299.750000;298.150000;91;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100720;mq;mq;-290;mq;299.450000;mq;305.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20230205000000;mq;90;6;140;5.600000;300.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100690;mq;mq;mq;300.150000;mq;304.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20230205000000;100970;-100;6;130;5.600000;298.850000;293.650000;73;60000;0;mq;mq;mq;3;1750;mq;mq;mq;100820;mq;mq;-140;mq;mq;mq;mq;mq;mq;mq;8.600000;8.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;3;mq;1620;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20230205000000;102590;30;5;160;2.900000;288.350000;283.550000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102240;mq;mq;-280;mq;286.650000;mq;292.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20230205000000;102300;80;1;240;4.600000;279.050000;275.550000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100500;mq;mq;890;mq;278.650000;mq;284.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20230205000000;101290;30;3;90;1.500000;279.050000;279.050000;100;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100920;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2.600000;-10;mq;mq;mq;mq;0.000000;mq;3.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20230205000000;100810;-150;6;290;2.300000;299.850000;297.550000;87;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100730;mq;mq;-180;mq;mq;mq;mq;mq;mq;mq;3.200000;3.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20230205000000;99610;170;1;240;22.200000;263.150000;261.950000;91;400;71;mq;mq;100;8;250;mq;mq;mq;99520;mq;mq;1190;mq;mq;mq;mq;272.250000;mq;mq;30.400000;30.400000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;4;mq;270;8;mq;420;mq;mq;mq;mq;mq;mq;
78890;20230205000000;102030;190;3;80;8.900000;298.950000;294.350000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101710;mq;mq;210;mq;297.550000;mq;300.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20230205000000;102110;190;3;60;6.800000;298.450000;294.150000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101590;mq;mq;170;mq;295.650000;mq;302.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20230205000000;102030;180;3;80;4.300000;297.550000;294.250000;82;29120;mq;mq;mq;mq;mq;mq;mq;mq;mq;101940;mq;mq;180;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;1.000000;2.400000;7.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20230205000000;101940;140;3;90;5.300000;298.550000;294.650000;79;42370;0;mq;mq;mq;mq;mq;mq;mq;mq;101850;mq;mq;150;mq;mq;mq;mq;mq;mq;mq;8.300000;9.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;20230205000000;101430;220;1;50;1.600000;297.850000;296.450000;92;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101370;mq;mq;90;mq;296.350000;mq;303.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;0.400000;0.400000;2.200000;2.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20230205000000;101470;160;3;70;1.500000;297.650000;296.950000;96;14460;0;mq;mq;100;5;800;mq;mq;mq;101380;mq;mq;100;299.850000;mq;299.850000;mq;297.250000;mq;mq;2.300000;6.000000;-10;mq;mq;mq;mq;0.200000;5.900000;14.100000;21.600000;50.200000;mq;mq;mq;mq;4;mq;600;5;mq;900;6;mq;1860;mq;9;mq;
81408;20230205000000;101480;250;1;240;0.600000;296.850000;296.550000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101400;mq;mq;140;mq;296.350000;mq;302.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4.900000;37.400000;51.900000;57.500000;63.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20230205000000;mq;mq;mq;70;1.800000;297.350000;297.150000;99;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;296.250000;mq;304.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;9.000000;9.000000;9.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20230205000000;98160;50;1;130;8.200000;267.650000;256.750000;38;30000;2;1;1;0;mq;mq;mq;mq;mq;97620;mq;mq;mq;263.850000;mq;268.150000;mq;mq;mq;mq;14.400000;18.000000;-60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20230205030000;104000;-50;6;260;3.300000;280.050000;278.850000;92;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;103090;mq;mq;380;mq;mq;mq;mq;277.050000;mq;mq;4.400000;4.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20230205030000;103890;-40;6;270;3.500000;279.950000;277.650000;85;34290;0;mq;mq;100;7;1250;mq;mq;mq;103300;mq;mq;360;mq;mq;mq;mq;278.350000;mq;mq;5.000000;5.900000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;1140;7;mq;1380;8;mq;1680;mq;mq;mq;
07020;20230205030000;104200;0;5;310;4.400000;283.050000;281.450000;90;18000;2;2;mq;100;8;800;38;mq;mq;104090;mq;mq;400;mq;mq;mq;mq;mq;mq;mq;6.000000;6.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;6;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20230205030000;104190;-20;5;290;3.400000;280.250000;278.050000;86;35520;0;mq;mq;100;8;1250;mq;mq;mq;103350;mq;mq;390;mq;mq;mq;mq;279.950000;mq;mq;4.400000;5.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1410;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20230205030000;104090;-70;6;270;2.300000;279.050000;276.050000;81;34620;0;mq;mq;100;8;1250;mq;mq;mq;102120;mq;mq;390;mq;mq;mq;mq;279.250000;mq;mq;3.000000;3.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1350;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20230205030000;103880;-70;5;300;3.400000;280.750000;279.350000;91;10600;0;mq;mq;100;8;450;mq;mq;mq;102690;mq;mq;360;mq;mq;mq;mq;280.250000;mq;mq;5.700000;5.700000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;5;mq;420;6;mq;570;8;mq;1440;mq;mq;mq;
07110;20230205030000;104420;30;3;260;1.200000;279.650000;277.450000;86;19870;0;mq;mq;100;8;1250;mq;mq;mq;103180;mq;mq;460;mq;mq;mq;mq;277.550000;mq;mq;2.200000;3.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20230205030000;104350;40;3;230;3.600000;281.150000;278.250000;82;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;103620;mq;mq;440;mq;mq;mq;mq;mq;mq;mq;4.900000;5.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20230205030000;104250;-50;6;320;1.400000;280.150000;278.750000;91;14440;0;mq;mq;100;8;1250;mq;mq;mq;103780;mq;mq;360;mq;mq;mq;mq;280.150000;mq;mq;2.100000;2.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1230;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20230205030000;104190;-40;5;280;1.500000;277.750000;276.250000;90;20000;0;mq;mq;mq;5;1250;mq;mq;mq;102360;mq;mq;380;mq;mq;mq;mq;278.950000;mq;mq;2.100000;2.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;1380;5;mq;1620;mq;mq;mq;mq;mq;mq;
07149;20230205030000;104040;-60;6;330;3.400000;280.050000;275.950000;75;54980;0;mq;mq;100;8;1250;mq;mq;mq;102910;mq;mq;370;mq;mq;mq;mq;mq;mq;mq;6.100000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;8;mq;1230;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20230205030000;103880;-110;8;290;3.400000;279.950000;278.550000;91;20000;0;mq;mq;100;8;1250;mq;mq;mq;102400;mq;mq;270;mq;mq;mq;mq;279.750000;mq;mq;4.100000;5.100000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;1410;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20230205030000;103790;-100;8;160;2.200000;277.950000;277.550000;97;6180;52;mq;mq;100;8;800;mq;mq;mq;99450;mq;mq;310;mq;mq;mq;mq;275.350000;mq;mq;2.700000;2.700000;-10;mq;mq;mq;mq;0.200000;0.600000;0.600000;0.600000;1.000000;mq;mq;mq;mq;1;mq;630;4;mq;900;8;mq;1230;mq;8;mq;
07190;20230205030000;103830;-100;8;160;0.800000;274.250000;273.950000;98;5640;0;mq;mq;100;8;1750;mq;mq;mq;101900;mq;mq;440;mq;mq;mq;mq;273.050000;mq;mq;1.500000;1.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.800000;mq;mq;mq;mq;8;mq;1620;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20230205030000;104320;-40;5;20;2.300000;280.950000;277.350000;78;22000;2;2;mq;100;8;800;35;mq;mq;103780;mq;mq;390;mq;mq;mq;mq;mq;mq;mq;3.100000;3.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20230205030000;104170;-80;8;40;1.400000;281.450000;275.250000;65;60000;0;mq;mq;100;8;1250;mq;mq;mq;103840;mq;mq;310;mq;mq;mq;mq;279.750000;mq;mq;3.000000;3.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1230;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;20230205030000;104050;-80;8;10;1.900000;280.350000;275.650000;72;60000;0;mq;mq;100;8;1250;mq;mq;mq;102650;mq;mq;290;mq;mq;mq;mq;279.750000;mq;mq;3.300000;3.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20230205030000;103930;-60;8;10;3.000000;280.950000;279.250000;89;19640;0;mq;mq;mq;mq;mq;mq;mq;mq;101870;mq;mq;230;mq;mq;mq;mq;280.250000;mq;mq;5.600000;5.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20230205030000;103790;-30;8;360;1.700000;280.050000;279.350000;95;6400;50;mq;mq;100;8;450;mq;mq;mq;101060;mq;mq;240;mq;mq;mq;mq;280.050000;mq;mq;3.400000;3.400000;-10;2;0.000000;mq;mq;0.200000;0.200000;0.200000;0.200000;0.400000;mq;mq;mq;mq;1;mq;390;8;mq;1110;mq;mq;mq;mq;mq;mq;
07299;20230205030000;103910;-40;8;250;0.700000;272.450000;272.350000;99;250;48;mq;mq;mq;5;450;mq;mq;mq;100430;mq;mq;390;mq;mq;mq;mq;271.950000;mq;mq;1.100000;1.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;5;mq;360;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20230205030000;104120;-20;7;20;7.900000;281.650000;278.750000;82;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;103830;mq;mq;330;mq;mq;mq;mq;mq;mq;mq;10.200000;10.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20230205030000;104070;-20;8;10;3.600000;280.250000;277.350000;82;60000;0;mq;mq;100;8;1250;mq;mq;mq;102570;mq;mq;320;mq;mq;mq;mq;280.150000;mq;mq;5.100000;6.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;20230205030000;103920;-20;8;340;4.700000;278.750000;278.150000;96;10480;0;mq;mq;100;8;150;mq;mq;mq;98950;mq;mq;300;mq;mq;mq;mq;278.750000;mq;mq;7.800000;7.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;120;5;mq;750;8;mq;990;mq;mq;mq;
07460;20230205030000;103820;-30;8;360;2.700000;280.650000;279.450000;92;22520;0;mq;mq;100;8;250;mq;mq;mq;99750;mq;mq;160;mq;mq;mq;mq;279.850000;mq;mq;4.500000;5.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;210;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07471;20230205030000;mq;0;0;360;4.000000;277.750000;274.050000;77;20000;0;mq;mq;100;8;800;mq;mq;mq;93730;92500;941;170;mq;mq;mq;mq;276.350000;mq;mq;6.100000;6.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;660;8;mq;810;mq;mq;mq;mq;mq;mq;
07481;20230205030000;103710;50;1;350;2.600000;278.250000;276.750000;90;18000;3;0;0;25;2;450;35;20;10;100720;mq;mq;210;mq;mq;mq;mq;mq;mq;mq;3.900000;4.200000;-10;0;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;6;390;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20230205030000;103970;20;1;360;3.500000;281.550000;277.950000;78;42470;0;mq;mq;100;8;1250;mq;mq;mq;103370;mq;mq;300;mq;mq;mq;mq;280.150000;mq;mq;5.100000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1140;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20230205030000;103820;-10;7;300;1.600000;277.150000;276.850000;98;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100550;mq;mq;230;mq;mq;mq;mq;275.150000;mq;mq;2.700000;3.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20230205030000;103510;-10;5;260;3.700000;277.150000;273.450000;77;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;94900;mq;mq;200;mq;mq;mq;mq;273.950000;mq;mq;7.000000;9.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20230205030000;103230;50;3;20;10.700000;282.450000;277.650000;72;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;102310;mq;mq;150;mq;mq;mq;mq;281.050000;mq;mq;17.700000;20.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20230205030000;mq;80;1;40;0.700000;271.850000;269.350000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;92780;mq;mq;380;mq;270.650000;mq;283.950000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20230205030000;103940;0;0;260;1.700000;279.550000;277.850000;89;19870;0;mq;mq;100;8;450;mq;mq;mq;103200;mq;mq;280;mq;mq;mq;mq;278.650000;mq;mq;1.900000;2.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;540;8;mq;1020;mq;mq;mq;mq;mq;mq;
07621;20230205030000;104060;-20;8;210;2.800000;273.150000;272.450000;95;13370;0;mq;mq;mq;2;800;mq;mq;mq;99460;mq;mq;270;mq;mq;mq;mq;273.550000;mq;mq;3.400000;3.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq;
