Heures;mois;t;jour_semaine;jour_mois;Consommation
9;5;12.390909090909117;6;15;40793.0
12;5;15.095238095238114;6;15;44990.0
15;5;15.91666666666669;6;15;41146.0
18;5;14.61904761904764;6;15;38419.0
21;5;10.761904761904788;6;15;41886.0
0;5;9.011904761904784;0;16;47640.0
3;5;7.9595238095238345;0;16;39160.0
6;5;9.390476190476212;0;16;37602.0
9;5;13.859523809523832;0;16;42700.0
12;5;16.097619047619073;0;16;47399.0
15;5;16.61904761904764;0;16;43727.0
18;5;15.133333333333352;0;16;41986.0
21;5;12.123809523809545;0;16;44209.0
0;5;10.109523809523832;1;17;47824.0
3;5;8.673809523809547;1;17;40271.0
6;5;10.530952380952403;1;17;42458.0
9;5;15.083870967741959;1;17;53940.0
12;5;17.342500000000022;1;17;54816.0
15;5;18.057142857142875;1;17;51918.0
18;5;16.724390243902466;1;17;48358.0
21;5;12.619047619047643;1;17;47023.0
0;5;10.911904761904784;2;18;49614.0
3;5;10.135714285714307;2;18;40584.0
6;5;11.412121212121235;2;18;41876.0
9;5;15.683333333333362;2;18;53093.0
12;5;17.040476190476213;2;18;54984.0
15;5;16.37380952380955;2;18;52582.0
18;5;14.390476190476214;2;18;50193.0
21;5;12.204761904761929;2;18;48732.0
0;5;11.075675675675702;3;19;50586.0
3;5;10.702564102564125;3;19;41930.0
6;5;11.154761904761926;3;19;42748.0
9;5;13.629268292682944;3;19;54385.0
12;5;15.41904761904764;3;19;56368.0
15;5;15.9214285714286;3;19;53106.0
18;5;14.938095238095256;3;19;49593.0
21;5;12.321428571428592;3;19;47841.0
0;5;11.15000000000002;4;20;50627.0
3;5;10.695238095238116;4;20;41677.0
6;5;12.092857142857167;4;20;42973.0
9;5;15.685714285714306;4;20;54363.0
12;5;18.302380952380975;4;20;55675.0
15;5;19.60952380952383;4;20;51594.0
18;5;18.35714285714288;4;20;48017.0
21;5;14.676190476190495;4;20;45640.0
0;5;12.987500000000026;5;21;49109.0
3;5;11.652380952380975;5;21;39137.0
6;5;13.814634146341488;5;21;36726.0
9;5;19.48809523809526;5;21;43102.0
12;5;22.650000000000023;5;21;46269.0
15;5;23.32857142857145;5;21;43484.0
18;5;20.883333333333354;5;21;41275.0
21;5;16.53809523809526;5;21;40923.0
0;5;14.721428571428598;6;22;45567.0
3;5;13.719047619047647;6;22;36090.0
6;5;14.31666666666669;6;22;32196.0
9;5;16.207142857142873;6;22;36892.0
12;5;16.114285714285735;6;22;43876.0
15;5;15.014285714285734;6;22;40915.0
18;5;13.38571428571431;6;22;40343.0
21;5;11.340476190476211;6;22;43049.0
0;5;10.392857142857164;0;23;46232.0
3;5;9.828571428571447;0;23;38200.0
6;5;10.650000000000025;0;23;40338.0
9;5;13.40000000000002;0;23;52974.0
12;5;15.121428571428591;0;23;56097.0
15;5;15.614285714285742;0;23;52911.0
18;5;14.185365853658556;0;23;49684.0
21;5;11.373170731707337;0;23;47548.0
0;5;9.58947368421055;1;24;50062.0
3;5;8.921951219512216;1;24;41599.0
6;5;10.365853658536608;1;24;42532.0
9;5;14.789189189189216;1;24;54457.0
12;5;16.790476190476213;1;24;55784.0
15;5;17.470731707317096;1;24;52757.0
18;5;15.9261904761905;1;24;49176.0
21;5;12.683333333333357;1;24;47036.0
0;5;11.307317073170752;2;25;49710.0
3;5;10.13809523809526;2;25;40963.0
6;5;11.426190476190497;2;25;41796.0
9;5;15.607142857142879;2;25;53171.0
12;5;18.288095238095263;2;25;54612.0
15;5;19.323809523809548;2;25;51669.0
18;5;17.98095238095241;2;25;48094.0
21;5;14.250000000000025;2;25;45927.0
0;5;12.58809523809526;3;26;49115.0
3;5;11.402380952380977;3;26;39890.0
6;5;13.259523809523838;3;26;40341.0
9;5;18.054761904761932;3;26;51557.0
12;5;20.442857142857168;3;26;53253.0
15;5;20.826190476190497;3;26;50698.0
18;5;19.419047619047642;3;26;47620.0
21;5;16.107317073170755;3;26;45097.0
0;5;14.619047619047643;4;27;48127.0
3;5;13.252380952380971;4;27;38850.0
6;5;14.742857142857165;4;27;39471.0
9;5;19.37857142857145;4;27;51026.0
12;5;22.047619047619072;4;27;53036.0
15;5;22.44634146341466;4;27;50205.0
18;5;20.973809523809546;4;27;46945.0
21;5;16.928571428571452;4;27;43624.0
0;5;15.169047619047644;5;28;47688.0
3;5;14.076190476190495;5;28;36982.0
6;5;15.16829268292685;5;28;34199.0
9;5;19.202380952380977;5;28;40943.0
12;5;21.392857142857164;5;28;45459.0
15;5;21.28809523809526;5;28;42980.0
18;5;18.292857142857162;5;28;40978.0
21;5;15.595238095238122;5;28;39954.0
0;5;14.861904761904785;6;29;44456.0
3;5;14.157142857142881;6;29;35178.0
6;5;14.264285714285734;6;29;31336.0
9;5;16.00476190476192;6;29;36239.0
12;5;17.304761904761932;6;29;42885.0
15;5;17.75476190476193;6;29;39203.0
18;5;16.690476190476215;6;29;38000.0
21;5;14.671428571428594;6;29;40610.0
0;5;13.836111111111126;0;30;44031.0
3;5;13.266666666666689;0;30;35819.0
6;5;13.821428571428596;0;30;37521.0
9;5;15.935714285714306;0;30;50674.0
12;5;17.04634146341466;0;30;54408.0
15;5;16.84523809523812;0;30;52245.0
18;5;15.782500000000027;0;30;49727.0
21;5;14.073170731707343;0;30;47331.0
0;5;13.197560975609775;1;31;48692.0
3;5;12.846341463414655;1;31;39839.0
6;5;13.456097560975634;1;31;40509.0
9;5;15.261904761904784;1;31;53115.0
12;5;16.307142857142882;1;31;56307.0
15;5;16.40238095238097;1;31;53674.0
18;5;15.171428571428592;1;31;50593.0
21;5;13.770731707317093;1;31;47897.0
0;6;13.021428571428595;2;1;49196.0
3;6;12.535714285714308;2;1;40078.0
6;6;13.17857142857145;2;1;40486.0
9;6;14.890476190476209;2;1;52572.0
12;6;16.319047619047645;2;1;56063.0
15;6;16.426190476190502;2;1;52863.0
18;6;15.564285714285736;2;1;49665.0
21;6;14.36904761904764;2;1;47756.0
0;6;13.850000000000026;3;2;49370.0
3;6;13.361904761904782;3;2;40367.0
6;6;13.551219512195141;3;2;40721.0
9;6;15.180952380952405;3;2;53335.0
12;6;16.464285714285737;3;2;56299.0
15;6;16.557142857142882;3;2;53758.0
18;6;15.846341463414657;3;2;50253.0
21;6;14.235714285714309;3;2;48119.0
0;6;13.478571428571447;4;3;50034.0
3;6;12.997619047619072;4;3;40906.0
6;6;13.452380952380977;4;3;41279.0
9;6;15.504878048780512;4;3;53611.0
12;6;17.158536585365876;4;3;55961.0
15;6;17.960975609756122;4;3;52098.0
18;6;16.9309523809524;4;3;48934.0
21;6;15.097619047619073;4;3;46176.0
0;6;14.028571428571453;5;4;49011.0
3;6;13.476190476190498;5;4;38888.0
6;6;14.100000000000026;5;4;36033.0
9;6;16.659523809523833;5;4;43014.0
12;6;18.390243902439046;5;4;47740.0
15;6;18.709756097560998;5;4;44217.0
18;6;17.554761904761925;5;4;41645.0
21;6;15.473809523809553;5;4;41504.0
0;6;14.464285714285731;6;5;46197.0
3;6;13.971428571428593;6;5;36696.0
6;6;14.771428571428595;6;5;32654.0
9;6;17.9309523809524;6;5;36884.0
12;6;20.183333333333362;6;5;43119.0
15;6;21.02142857142859;6;5;39763.0
18;6;19.950000000000024;6;5;38032.0
21;6;16.4309523809524;6;5;40364.0
0;6;14.759523809523833;0;6;45012.0
3;6;13.9261904761905;0;6;36584.0
6;6;15.664285714285736;0;6;37526.0
9;6;20.278571428571457;0;6;49681.0
12;6;22.964285714285737;0;6;52708.0
15;6;23.612195121951242;0;6;50741.0
18;6;21.419047619047642;0;6;47573.0
21;6;18.040476190476213;0;6;45242.0
0;6;16.309523809523835;1;7;47551.0
3;6;15.397619047619065;1;7;38432.0
6;6;17.075609756097588;1;7;38302.0
9;6;21.065853658536607;1;7;49692.0
12;6;22.865853658536608;1;7;52969.0
15;6;22.96585365853661;1;7;51177.0
18;6;21.202439024390266;1;7;48136.0
21;6;17.84390243902441;1;7;45003.0
0;6;16.04634146341466;2;8;47530.0
3;6;14.990243902439044;2;8;38243.0
6;6;16.44146341463417;2;8;37993.0
9;6;20.533333333333356;2;8;49876.0
12;6;23.26904761904764;2;8;53429.0
15;6;23.676190476190495;2;8;51449.0
18;6;22.44500000000002;2;8;48226.0
21;6;18.387804878048804;2;8;45321.0
0;6;16.229268292682946;3;9;47683.0
3;6;14.695121951219534;3;9;38165.0
6;6;16.366666666666692;3;9;38225.0
9;6;20.4309523809524;3;9;49965.0
12;6;23.078571428571454;3;9;52378.0
15;6;24.01904761904764;3;9;51373.0
18;6;22.542857142857162;3;9;48485.0
21;6;18.376190476190498;3;9;44851.0
0;6;16.323809523809544;4;10;47481.0
3;6;14.852380952380976;4;10;38137.0
6;6;16.483333333333356;4;10;38009.0
9;6;19.9309523809524;4;10;49480.0
12;6;21.590476190476217;4;10;52341.0
15;6;21.204761904761927;4;10;50135.0
18;6;19.44047619047621;4;10;47150.0
21;6;17.142857142857167;4;10;44188.0
0;6;15.988095238095262;5;11;46664.0
3;6;15.340476190476217;5;11;36557.0
6;6;15.952380952380972;5;11;33812.0
9;6;18.557142857142882;5;11;40620.0
12;6;20.133333333333354;5;11;45470.0
15;6;20.21707317073173;5;11;43042.0
18;6;18.73571428571431;5;11;40980.0
21;6;16.36428571428574;5;11;40009.0
0;6;15.177142857142877;6;12;44396.0
3;6;14.290476190476216;6;12;34955.0
6;6;15.259523809523833;6;12;31030.0
9;6;18.03571428571431;6;12;35779.0
12;6;19.442857142857168;6;12;42376.0
15;6;19.845238095238123;6;12;39475.0
18;6;18.54523809523812;6;12;38445.0
21;6;16.659523809523833;6;12;40631.0
0;6;15.864285714285735;0;13;44173.0
3;6;15.276190476190502;0;13;35689.0
6;6;16.0261904761905;0;13;36767.0
9;6;17.802439024390267;0;13;49345.0
12;6;18.911904761904783;0;13;52968.0
15;6;18.932500000000022;0;13;51044.0
18;6;17.665853658536605;0;13;48007.0
21;6;15.887804878048804;0;13;45381.0
0;6;15.026829268292703;1;14;47216.0
3;6;14.209756097560996;1;14;38280.0
6;6;14.907317073170752;1;14;38336.0
9;6;16.700000000000017;1;14;50202.0
12;6;18.054761904761925;1;14;52690.0
15;6;18.404761904761926;1;14;50827.0
18;6;17.12142857142859;1;14;47886.0
21;6;14.661904761904788;1;14;45551.0
0;6;13.550000000000022;2;15;47763.0
3;6;12.817073170731724;2;15;38455.0
6;6;13.787804878048801;2;15;39020.0
9;6;16.878048780487834;2;15;51025.0
12;6;18.242857142857165;2;15;54006.0
15;6;19.11666666666669;2;15;51620.0
18;6;17.414634146341488;2;15;48648.0
21;6;14.602500000000026;2;15;45958.0
0;6;13.232500000000021;3;16;48329.0
3;6;12.465000000000021;3;16;39068.0
6;6;13.580000000000023;3;16;39385.0
9;6;16.451219512195145;3;16;51226.0
12;6;17.895121951219537;3;16;53969.0
15;6;18.331707317073196;3;16;51614.0
18;6;16.729268292682953;3;16;49022.0
21;6;14.28048780487807;3;16;46059.0
0;6;13.187804878048807;4;17;48281.0
3;6;12.779487179487198;4;17;39237.0
6;6;13.815384615384637;4;17;39433.0
9;6;16.78048780487807;4;17;51386.0
12;6;18.470731707317093;4;17;53787.0
15;6;18.9214285714286;4;17;50716.0
18;6;16.76666666666669;4;17;47757.0
21;6;14.111904761904785;4;17;44953.0
0;6;13.012195121951237;5;18;47880.0
3;6;12.507317073170759;5;18;37716.0
6;6;13.639024390243925;5;18;34730.0
9;6;16.570731707317098;5;18;41687.0
12;6;18.11142857142859;5;18;46249.0
15;6;17.878048780487827;5;18;43664.0
18;6;16.875609756097585;5;18;41489.0
21;6;14.53658536585368;5;18;40835.0
0;6;13.553658536585395;6;19;45380.0
3;6;13.027500000000021;6;19;36039.0
6;6;13.93902439024393;6;19;32003.0
9;6;17.119512195121974;6;19;36751.0
12;6;18.756097560975633;6;19;42878.0
15;6;19.129268292682955;6;19;39614.0
18;6;18.18048780487807;6;19;38350.0
21;6;15.107317073170757;6;19;40531.0
0;6;13.79268292682929;0;20;44825.0
3;6;13.019512195121973;0;20;36271.0
6;6;14.766666666666689;0;20;37461.0
9;6;17.880487804878076;0;20;49973.0
12;6;19.78536585365856;0;20;53444.0
15;6;20.31951219512197;0;20;51810.0
18;6;19.285365853658554;0;20;49112.0
21;6;17.290243902439045;0;20;46599.0
0;6;16.374358974359;1;21;48299.0
3;6;15.885365853658563;1;21;39184.0
6;6;16.71707317073173;1;21;39263.0
9;6;19.617073170731732;1;21;51268.0
12;6;22.13414634146344;1;21;54854.0
15;6;23.104878048780513;1;21;52871.0
18;6;22.448780487804907;1;21;50023.0
21;6;19.47560975609759;1;21;46207.0
0;6;17.987804878048802;2;22;48828.0
3;6;16.926829268292707;2;22;39270.0
6;6;19.170731707317096;2;22;38958.0
9;6;24.02857142857145;2;22;51410.0
12;6;27.009523809523834;2;22;55353.0
15;6;27.97750000000002;2;22;53884.0
18;6;26.163414634146363;2;22;51009.0
21;6;22.019512195121973;2;22;47272.0
0;6;19.9487804878049;3;23;49009.0
3;6;18.62926829268295;3;23;39241.0
6;6;20.67560975609758;3;23;38849.0
9;6;26.400000000000023;3;23;51518.0
12;6;27.545000000000023;3;23;55425.0
15;6;28.11500000000002;3;23;54425.0
18;6;26.01000000000002;3;23;51636.0
21;6;21.20000000000002;3;23;47013.0
0;6;19.24500000000002;4;24;49088.0
3;6;17.725000000000023;4;24;39272.0
6;6;18.832500000000028;4;24;39115.0
9;6;22.309756097561;4;24;51144.0
12;6;24.495121951219534;4;24;54334.0
15;6;24.826829268292702;4;24;52455.0
18;6;22.758536585365878;4;24;49474.0
21;6;19.029268292682954;4;24;45272.0
0;6;17.421951219512216;5;25;47843.0
3;6;16.40731707317075;5;25;37543.0
6;6;17.168292682926854;5;25;34668.0
9;6;19.595121951219532;5;25;41456.0
12;6;21.03414634146344;5;25;45942.0
15;6;21.743902439024414;5;25;43866.0
18;6;20.40000000000002;5;25;42030.0
21;6;16.52439024390246;5;25;40412.0
0;6;14.930000000000021;6;26;44632.0
3;6;13.773170731707344;6;26;35376.0
6;6;15.500000000000025;6;26;31506.0
9;6;19.15853658536588;6;26;36160.0
12;6;20.95121951219514;6;26;42293.0
15;6;21.185365853658556;6;26;40039.0
18;6;20.03611111111113;6;26;38707.0
21;6;16.673170731707344;6;26;40426.0
0;6;14.946341463414658;0;27;44314.0
3;6;13.997560975609774;0;27;35550.0
6;6;15.685365853658556;0;27;37009.0
9;6;18.871428571428595;0;27;49422.0
12;6;21.126190476190498;0;27;53278.0
15;6;22.05000000000002;0;27;51883.0
18;6;20.842857142857167;0;27;49019.0
21;6;17.516666666666694;0;27;45730.0
0;6;15.930952380952403;1;28;47897.0
3;6;14.719047619047641;1;28;38495.0
6;6;16.259523809523834;1;28;38651.0
9;6;20.00000000000002;1;28;50256.0
12;6;22.361904761904785;1;28;53934.0
15;6;23.17179487179489;1;28;52502.0
18;6;22.11666666666669;1;28;49728.0
21;6;18.30714285714288;1;28;46226.0
0;6;16.735714285714305;2;29;48413.0
3;6;15.476190476190498;2;29;38676.0
6;6;16.702380952380977;2;29;39015.0
9;6;19.669047619047642;2;29;50810.0
12;6;22.033333333333356;2;29;54642.0
15;6;22.092857142857167;2;29;53137.0
18;6;20.45476190476193;2;29;50014.0
21;6;18.295238095238123;2;29;46426.0
0;6;17.326829268292702;3;30;48560.0
3;6;16.74761904761907;3;30;39241.0
6;6;17.285365853658554;3;30;39315.0
9;6;19.912195121951243;3;30;51261.0
12;6;21.992857142857165;3;30;55063.0
15;6;22.4761904761905;3;30;53398.0
18;6;21.616666666666696;3;30;50386.0
21;6;18.564285714285738;3;30;46776.0
0;7;17.088095238095264;4;1;49128.0
3;7;16.40000000000002;4;1;39510.0
6;7;17.714285714285737;4;1;39535.0
9;7;20.754761904761928;4;1;51105.0
12;7;22.76666666666669;4;1;54807.0
15;7;23.25476190476193;4;1;52445.0
18;7;21.57857142857145;4;1;49390.0
21;7;18.978048780487832;4;1;45638.0
0;7;17.257142857142885;5;2;48065.0
3;7;16.109523809523832;5;2;38026.0
6;7;16.571428571428594;5;2;35316.0
9;7;18.554761904761925;5;2;41834.0
12;7;19.833333333333353;5;2;46363.0
15;7;20.530952380952403;5;2;44139.0
18;7;19.56190476190479;5;2;41673.0
21;7;16.030952380952403;5;2;40633.0
0;7;14.500000000000027;6;3;45182.0
3;7;13.585714285714316;6;3;35598.0
6;7;14.978048780487825;6;3;31827.0
9;7;18.702380952380974;6;3;36423.0
12;7;20.75000000000002;6;3;42666.0
15;7;21.607142857142883;6;3;40091.0
18;7;20.752380952380975;6;3;39082.0
21;7;17.842857142857167;6;3;41380.0
0;7;16.01428571428574;0;4;45159.0
3;7;15.338095238095264;0;4;36162.0
6;7;16.6761904761905;0;4;37510.0
9;7;20.280952380952403;0;4;49528.0
12;7;22.842857142857167;0;4;53947.0
15;7;24.126190476190498;0;4;52738.0
18;7;22.78809523809526;0;4;49822.0
21;7;19.138095238095257;0;4;46522.0
0;7;17.490476190476215;1;5;48681.0
3;7;16.68095238095241;1;5;39286.0
6;7;17.83809523809526;1;5;39573.0
9;7;20.61428571428574;1;5;51189.0
12;7;22.759523809523838;1;5;55193.0
15;7;23.959523809523837;1;5;53514.0
18;7;22.74761904761907;1;5;50276.0
21;7;18.58809523809526;1;5;46437.0
0;7;16.269047619047644;2;6;49227.0
3;7;14.742857142857165;2;6;39516.0
6;7;16.58571428571431;2;6;39836.0
9;7;21.054761904761925;2;6;51083.0
12;7;23.638095238095264;2;6;55222.0
15;7;24.909523809523836;2;6;53633.0
18;7;23.673809523809545;2;6;50510.0
21;7;18.657142857142883;2;6;46758.0
0;7;16.033333333333356;3;7;49360.0
3;7;14.219512195121975;3;7;39683.0
6;7;16.934146341463435;3;7;39883.0
9;7;23.048780487804905;3;7;50991.0
12;7;25.845238095238116;3;7;55625.0
15;7;26.978048780487825;3;7;54735.0
18;7;25.402380952380977;3;7;51711.0
21;7;20.145238095238113;3;7;47509.0
0;7;18.028571428571457;4;8;49976.0
3;7;16.630952380952404;4;8;40058.0
6;7;18.319047619047645;4;8;40187.0
9;7;23.450000000000024;4;8;51316.0
12;7;25.857142857142883;4;8;55631.0
15;7;26.373809523809552;4;8;54050.0
18;7;24.642857142857164;4;8;51000.0
21;7;20.73809523809526;4;8;46295.0
0;7;18.771428571428594;5;9;49113.0
3;7;17.46428571428574;5;9;38836.0
6;7;18.95476190476193;5;9;36105.0
9;7;22.559523809523835;5;9;42713.0
12;7;25.764285714285734;5;9;47791.0
15;7;27.582926829268313;5;9;46199.0
18;7;26.390476190476214;5;9;44398.0
21;7;21.03571428571431;5;9;42343.0
0;7;18.85238095238098;6;10;46720.0
3;7;17.31666666666669;6;10;37101.0
6;7;19.430952380952405;6;10;33607.0
9;7;24.569047619047645;6;10;37983.0
12;7;27.330952380952404;6;10;44222.0
15;7;28.023809523809547;6;10;42466.0
18;7;25.980952380952402;6;10;41418.0
21;7;21.380487804878076;6;10;42103.0
0;7;19.59047619047621;0;11;46946.0
3;7;18.240476190476212;0;11;37175.0
6;7;19.195238095238118;0;11;38427.0
9;7;21.5261904761905;0;11;50060.0
12;7;23.050000000000022;0;11;54878.0
15;7;23.283333333333356;0;11;53872.0
18;7;21.780952380952403;0;11;50459.0
21;7;19.09523809523812;0;11;47029.0
0;7;17.595238095238116;1;12;48426.0
3;7;16.550000000000022;1;12;39504.0
6;7;17.280952380952403;1;12;39837.0
9;7;19.51666666666669;1;12;50689.0
12;7;20.845238095238123;1;12;54919.0
15;7;20.94523809523812;1;12;53063.0
18;7;19.04047619047621;1;12;49606.0
21;7;16.354761904761933;1;12;46262.0
0;7;14.792857142857164;2;13;48196.0
3;7;13.95952380952383;2;13;39074.0
6;7;14.73095238095241;2;13;39584.0
9;7;17.554761904761925;2;13;50156.0
12;7;19.435714285714305;2;13;53972.0
15;7;19.15714285714288;2;13;52069.0
18;7;18.366666666666692;2;13;48524.0
21;7;15.073809523809546;2;13;44569.0
0;7;13.561904761904787;3;14;47723.0
3;7;12.454761904761929;3;14;37986.0
6;7;13.540476190476218;3;14;34506.0
9;7;16.814285714285738;3;14;38993.0
12;7;18.83658536585368;3;14;44362.0
15;7;19.13658536585368;3;14;42169.0
18;7;18.20952380952383;3;14;40091.0
21;7;14.533333333333356;3;14;40116.0
0;7;12.683333333333362;4;15;45001.0
3;7;11.202380952380976;4;15;36325.0
6;7;13.404761904761923;4;15;36522.0
9;7;18.8761904761905;4;15;44320.0
12;7;21.600000000000026;4;15;48923.0
15;7;22.442857142857168;4;15;47167.0
18;7;21.276190476190497;4;15;44895.0
21;7;16.4261904761905;4;15;42516.0
0;7;14.402380952380978;5;16;45942.0
3;7;13.264285714285739;5;16;36544.0
6;7;15.335714285714305;5;16;34632.0
9;7;20.969047619047643;5;16;40063.0
12;7;23.95476190476193;5;16;45016.0
15;7;25.20952380952383;5;16;43399.0
18;7;24.141463414634163;5;16;41520.0
21;7;19.07857142857145;5;16;40217.0
0;7;16.821428571428598;6;17;44646.0
3;7;14.833333333333355;6;17;35341.0
6;7;17.421428571428596;6;17;32219.0
9;7;23.583333333333353;6;17;36176.0
12;7;26.73809523809526;6;17;42052.0
15;7;28.20952380952383;6;17;40161.0
18;7;27.040476190476213;6;17;39242.0
21;7;21.185714285714305;6;17;41110.0
0;7;18.50000000000003;0;18;44926.0
3;7;16.95714285714288;0;18;36184.0
6;7;19.411904761904786;0;18;37710.0
9;7;25.51428571428574;0;18;49241.0
12;7;28.87380952380955;0;18;54251.0
15;7;30.35476190476193;0;18;54224.0
18;7;29.08536585365856;0;18;51346.0
21;7;23.15238095238097;0;18;47630.0
0;7;20.35476190476193;1;19;49528.0
3;7;18.81428571428573;1;19;39767.0
6;7;20.990476190476215;1;19;40251.0
9;7;27.702380952380974;1;19;51252.0
12;7;31.26666666666669;1;19;56688.0
15;7;32.476190476190496;1;19;55621.0
18;7;30.357142857142883;1;19;52742.0
21;7;23.435714285714305;1;19;48483.0
0;7;20.714285714285737;2;20;50074.0
3;7;19.04047619047621;2;20;40663.0
6;7;20.39523809523812;2;20;41145.0
9;7;24.670731707317096;2;20;51537.0
12;7;26.85609756097563;2;20;56551.0
15;7;27.160975609756118;2;20;55529.0
18;7;24.90238095238097;2;20;51984.0
21;7;21.452380952380974;2;20;47612.0
0;7;19.597619047619073;3;21;49446.0
3;7;18.27380952380954;3;21;40406.0
6;7;18.990476190476215;3;21;41006.0
9;7;22.092857142857167;3;21;51166.0
12;7;24.69047619047621;3;21;55729.0
15;7;25.007142857142878;3;21;54633.0
18;7;23.359523809523836;3;21;51531.0
21;7;20.44761904761907;3;21;47449.0
0;7;18.99761904761907;4;22;49074.0
3;7;17.79761904761907;4;22;39823.0
6;7;18.409523809523836;4;22;40498.0
9;7;21.552380952380975;4;22;50346.0
12;7;23.74761904761907;4;22;54420.0
15;7;23.626190476190498;4;22;52526.0
18;7;22.09761904761907;4;22;49358.0
21;7;19.383333333333358;4;22;45160.0
0;7;18.033333333333356;5;23;47433.0
3;7;17.33809523809526;5;23;37790.0
6;7;17.9309523809524;5;23;35966.0
9;7;21.245238095238115;5;23;41131.0
12;7;23.48809523809526;5;23;46240.0
15;7;24.070731707317094;5;23;44439.0
18;7;22.78536585365856;5;23;42558.0
21;7;19.535714285714313;5;23;40771.0
0;7;17.888095238095264;6;24;44669.0
3;7;16.73658536585368;6;24;35450.0
6;7;17.671428571428596;6;24;32994.0
9;7;22.350000000000023;6;24;36563.0
12;7;24.77857142857145;6;24;42461.0
15;7;25.711904761904787;6;24;40221.0
18;7;24.29285714285717;6;24;39244.0
21;7;20.757142857142885;6;24;40879.0
0;7;18.835714285714307;0;25;44565.0
3;7;17.650000000000027;0;25;35887.0
6;7;18.600000000000026;0;25;38046.0
9;7;23.07560975609758;0;25;48606.0
12;7;25.480952380952402;0;25;53591.0
15;7;26.326190476190494;0;25;52638.0
18;7;24.75000000000002;0;25;49873.0
21;7;20.378571428571448;0;25;46384.0
0;7;18.330952380952404;1;26;48282.0
3;7;17.10476190476193;1;26;38664.0
6;7;18.154761904761934;1;26;39496.0
9;7;22.709756097560994;1;26;49295.0
12;7;24.936585365853684;1;26;54181.0
15;7;25.73809523809526;1;26;52941.0
18;7;24.100000000000023;1;26;49897.0
21;7;20.150000000000027;1;26;46100.0
0;7;18.075609756097585;2;27;48079.0
3;7;16.65000000000002;2;27;38813.0
6;7;17.814285714285738;2;27;39651.0
9;7;21.652500000000025;2;27;49303.0
12;7;23.9268292682927;2;27;53908.0
15;7;24.71666666666669;2;27;52477.0
18;7;23.375609756097585;2;27;49705.0
21;7;19.964285714285737;2;27;46166.0
0;7;18.135714285714307;3;28;48229.0
3;7;17.219047619047647;3;28;38975.0
6;7;18.030952380952403;3;28;39781.0
9;7;21.409756097560997;3;28;49433.0
12;7;23.509756097561;3;28;53882.0
15;7;24.359523809523832;3;28;52117.0
18;7;23.01219512195125;3;28;49229.0
21;7;19.852380952380972;3;28;45891.0
0;7;18.261904761904784;4;29;48275.0
